wave,var_name,label,var_lower,label_lower
W6,R06_AP9029_UN,R06_AP9029_UN: Time since last smoked a pipe filled with tobacco - Unit (Current,r06_ap9029_un,r06_ap9029_un: time since last smoked a pipe filled with tobacco - unit (current
W6,R06_AP1023,"R06_AP1023: In past 30 days, average number of bowls filled with pipe tobacco sm",r06_ap1023,"r06_ap1023: in past 30 days, average number of bowls filled with pipe tobacco sm"
W6,R06_AP1024_NN,R06_AP1024_NN: Time to first pipe bowl after waking on days smoked - Number (cur,r06_ap1024_nn,r06_ap1024_nn: time to first pipe bowl after waking on days smoked - number (cur
W6,R06_AP1024_UN,R06_AP1024_UN: Time to first pipe bowl after waking on days smoked - Unit (curre,r06_ap1024_un,r06_ap1024_un: time to first pipe bowl after waking on days smoked - unit (curre
W6,R06_AP1092,R06_AP1092: Take first puff from a pipe of the day within 30 minutes after wakin,r06_ap1092,r06_ap1092: take first puff from a pipe of the day within 30 minutes after wakin
W6,R06_AP0100,R06_AP0100: When last smoked a pipe filled with tobacco,r06_ap0100,r06_ap0100: when last smoked a pipe filled with tobacco
W6,R06_AP0102,R06_AP0102: Time period of day when you last smoked a pipe filled with tobacco,r06_ap0102,r06_ap0102: time period of day when you last smoked a pipe filled with tobacco
W6,R06_AP0103,R06_AP0103: Number of bowls filled with pipe tobacco smoked today/yesterday/day,r06_ap0103,r06_ap0103: number of bowls filled with pipe tobacco smoked today/yesterday/day
W6,R06_AP1130,"R06_AP1130: In past 30 days, any of the pipe tobacco smoked flavored to taste li",r06_ap1130,"r06_ap1130: in past 30 days, any of the pipe tobacco smoked flavored to taste li"
W6,R06_AP1131_01,"R06_AP1131_01: In past 30 days, pipe tobacco flavor smoked: Menthol",r06_ap1131_01,"r06_ap1131_01: in past 30 days, pipe tobacco flavor smoked: menthol"
W6,R06_AP1131_02,"R06_AP1131_02: In past 30 days, pipe tobacco flavor smoked: Mint",r06_ap1131_02,"r06_ap1131_02: in past 30 days, pipe tobacco flavor smoked: mint"
W6,R06_AP1131_03,"R06_AP1131_03: In past 30 days, pipe tobacco flavor smoked: Clove or spice",r06_ap1131_03,"r06_ap1131_03: in past 30 days, pipe tobacco flavor smoked: clove or spice"
W6,R06_AP1131_04,"R06_AP1131_04: In past 30 days, pipe tobacco flavor smoked: Fruit",r06_ap1131_04,"r06_ap1131_04: in past 30 days, pipe tobacco flavor smoked: fruit"
W6,R06_AP1131_05,"R06_AP1131_05: In past 30 days, pipe tobacco flavor smoked: Chocolate",r06_ap1131_05,"r06_ap1131_05: in past 30 days, pipe tobacco flavor smoked: chocolate"
W6,R06_AP1131_06,"R06_AP1131_06: In past 30 days, pipe tobacco flavor smoked: An alcoholic drink",r06_ap1131_06,"r06_ap1131_06: in past 30 days, pipe tobacco flavor smoked: an alcoholic drink"
W6,R06_AP1131_07,"R06_AP1131_07: In past 30 days, pipe tobacco flavor smoked: Candy or other sweet",r06_ap1131_07,"r06_ap1131_07: in past 30 days, pipe tobacco flavor smoked: candy or other sweet"
W6,R06_AP1131_08,"R06_AP1131_08: In past 30 days, pipe tobacco flavor smoked: Some other flavor",r06_ap1131_08,"r06_ap1131_08: in past 30 days, pipe tobacco flavor smoked: some other flavor"
W6,R06_AP1133,"R06_AP1133: In past 30 days, flavor of pipe tobacco smoked most often",r06_ap1133,"r06_ap1133: in past 30 days, flavor of pipe tobacco smoked most often"
W6,R06_AP1123,"R06_AP1123: In past 30 days, someone refused to sell you pipe tobacco because of",r06_ap1123,"r06_ap1123: in past 30 days, someone refused to sell you pipe tobacco because of"
W6,R06_AP1030,R06_AP1030: How you usually buy your pipe tobacco,r06_ap1030,r06_ap1030: how you usually buy your pipe tobacco
W6,R06_AP1118,R06_AP1118: How you usually get your own pipe tobacco,r06_ap1118,r06_ap1118: how you usually get your own pipe tobacco
W6,R06_AP1032,R06_AP1032: Geographic area where you usually buy your pipe tobacco,r06_ap1032,r06_ap1032: geographic area where you usually buy your pipe tobacco
W6,R06_AP1033,R06_AP1033: Retail location where your pipe tobacco is purchased most of the tim,r06_ap1033,r06_ap1033: retail location where your pipe tobacco is purchased most of the tim
W6,R06_AP1034_D,R06_AP1034_D: Amount usually paid for a pouch of pipe tobacco - Dollars,r06_ap1034_d,r06_ap1034_d: amount usually paid for a pouch of pipe tobacco - dollars
W6,R06_AP1034_C,R06_AP1034_C: Amount usually paid for a pouch of pipe tobacco - Cents,r06_ap1034_c,r06_ap1034_c: amount usually paid for a pouch of pipe tobacco - cents
W6,R06_AP1047,R06_AP1047: Have a regular brand of pipe tobacco you usually smoke,r06_ap1047,r06_ap1047: have a regular brand of pipe tobacco you usually smoke
W6,R06_AP1050,R06_AP1050: Regular/last brand of pipe tobacco smoked was flavored to taste like,r06_ap1050,r06_ap1050: regular/last brand of pipe tobacco smoked was flavored to taste like
W6,R06_AP1012_01,R06_AP1012_01: Pipe tobacco flavor usually/last smoked: Menthol,r06_ap1012_01,r06_ap1012_01: pipe tobacco flavor usually/last smoked: menthol
W6,R06_AP1012_02,R06_AP1012_02: Pipe tobacco flavor usually/last smoked: Mint,r06_ap1012_02,r06_ap1012_02: pipe tobacco flavor usually/last smoked: mint
W6,R06_AP1012_03,R06_AP1012_03: Pipe tobacco flavor usually/last smoked: Clove or spice,r06_ap1012_03,r06_ap1012_03: pipe tobacco flavor usually/last smoked: clove or spice
W6,R06_AP1012_04,R06_AP1012_04: Pipe tobacco flavor usually/last smoked: Fruit,r06_ap1012_04,r06_ap1012_04: pipe tobacco flavor usually/last smoked: fruit
W6,R06_AP1012_05,R06_AP1012_05: Pipe tobacco flavor usually/last smoked: Chocolate,r06_ap1012_05,r06_ap1012_05: pipe tobacco flavor usually/last smoked: chocolate
W6,R06_AP1012_06,R06_AP1012_06: Pipe tobacco flavor usually/last smoked: An alcoholic drink,r06_ap1012_06,r06_ap1012_06: pipe tobacco flavor usually/last smoked: an alcoholic drink
W6,R06_AP1012_07,R06_AP1012_07: Pipe tobacco flavor usually/last smoked: Candy or other sweets,r06_ap1012_07,r06_ap1012_07: pipe tobacco flavor usually/last smoked: candy or other sweets
W6,R06_AP1012_08,R06_AP1012_08: Pipe tobacco flavor usually/last smoked: Some other flavor,r06_ap1012_08,r06_ap1012_08: pipe tobacco flavor usually/last smoked: some other flavor
W6,R06_AP1945,R06_AP1945: Know the name of brand of pipe tobacco usually/last smoked,r06_ap1945,r06_ap1945: know the name of brand of pipe tobacco usually/last smoked
W6,R06_AP1048_BRAND,R06_AP1048_BRAND: Brand of pipe tobacco usually/last smoked,r06_ap1048_brand,r06_ap1048_brand: brand of pipe tobacco usually/last smoked
W6,R06_AP1070_PRODUCT,R06_AP1070_PRODUCT: Sub-brand of pipe tobacco usually/last smoked,r06_ap1070_product,r06_ap1070_product: sub-brand of pipe tobacco usually/last smoked
W6,R06_AP1051_NN,R06_AP1051_NN: How long smoked regular brand of pipe tobacco - Number,r06_ap1051_nn,r06_ap1051_nn: how long smoked regular brand of pipe tobacco - number
W6,R06_AP1051_UN,R06_AP1051_UN: How long smoked regular brand of pipe tobacco - Unit,r06_ap1051_un,r06_ap1051_un: how long smoked regular brand of pipe tobacco - unit
W6,R06_AP0104,R06_AP0104: Brand of very last bowl of pipe tobacco smoked is same as brand regu,r06_ap0104,r06_ap0104: brand of very last bowl of pipe tobacco smoked is same as brand regu
W6,R06_AP1060_RANDOM_01,R06_AP1060_RANDOM_01: AP1060 series random question 1,r06_ap1060_random_01,r06_ap1060_random_01: ap1060 series random question 1
W6,R06_AP1060_RANDOM_02,R06_AP1060_RANDOM_02: AP1060 series random question 2,r06_ap1060_random_02,r06_ap1060_random_02: ap1060 series random question 2
W6,R06_AP1060_RANDOM_03,R06_AP1060_RANDOM_03: AP1060 series random question 3,r06_ap1060_random_03,r06_ap1060_random_03: ap1060 series random question 3
W6,R06_AP1060_RANDOM_04,R06_AP1060_RANDOM_04: AP1060 series random question 4,r06_ap1060_random_04,r06_ap1060_random_04: ap1060 series random question 4
W6,R06_AP1060_RANDOM_05,R06_AP1060_RANDOM_05: AP1060 series random question 5,r06_ap1060_random_05,r06_ap1060_random_05: ap1060 series random question 5
W6,R06_AP1060_RANDOM_06,R06_AP1060_RANDOM_06: AP1060 series random question 6,r06_ap1060_random_06,r06_ap1060_random_06: ap1060 series random question 6
W6,R06_AP1060_RANDOM_07,R06_AP1060_RANDOM_07: AP1060 series random question 7,r06_ap1060_random_07,r06_ap1060_random_07: ap1060 series random question 7
W6,R06_AP1060,R06_AP1060: Smoke/smoked a pipe filled with tobacco because: It is/was affordabl,r06_ap1060,r06_ap1060: smoke/smoked a pipe filled with tobacco because: it is/was affordabl
W6,R06_AP1085,R06_AP1085: Smoke/smoked a pipe filled with tobacco because: Can/could smoke it,r06_ap1085,r06_ap1085: smoke/smoked a pipe filled with tobacco because: can/could smoke it
W6,R06_AP1062,R06_AP1062: Smoke/smoked a pipe filled with tobacco because: It might be less ha,r06_ap1062,r06_ap1062: smoke/smoked a pipe filled with tobacco because: it might be less ha
W6,R06_AP1075,R06_AP1075: Smoke/smoked a pipe filled with tobacco because: It might be less ha,r06_ap1075,r06_ap1075: smoke/smoked a pipe filled with tobacco because: it might be less ha
W6,R06_AP1063,R06_AP1063: Smoke/smoked a pipe filled with tobacco because: It comes/came in fl,r06_ap1063,r06_ap1063: smoke/smoked a pipe filled with tobacco because: it comes/came in fl
W6,R06_AP1064,R06_AP1064: Smoke/smoked a pipe filled with tobacco because: Smoking it helps pe,r06_ap1064,r06_ap1064: smoke/smoked a pipe filled with tobacco because: smoking it helps pe
W6,R06_AP1077,R06_AP1077: Smoke/smoked a pipe filled with tobacco because: Smoking it satisfie,r06_ap1077,r06_ap1077: smoke/smoked a pipe filled with tobacco because: smoking it satisfie
W6,R06_AP1080,R06_AP1080: Smoke/smoked a pipe filled with tobacco as a way of cutting down on,r06_ap1080,r06_ap1080: smoke/smoked a pipe filled with tobacco as a way of cutting down on
W6,R06_AP1082,R06_AP1082: Smoke/smoked a pipe filled with tobacco as a way to quit smoking cig,r06_ap1082,r06_ap1082: smoke/smoked a pipe filled with tobacco as a way to quit smoking cig
W6,R06_AP1139,R06_AP1139: Level of agreement: It is/was easier to talk and get along with othe,r06_ap1139,r06_ap1139: level of agreement: it is/was easier to talk and get along with othe
W6,R06_AP1140,R06_AP1140: Level of agreement: Feel/felt more confident with other people while,r06_ap1140,r06_ap1140: level of agreement: feel/felt more confident with other people while
W6,R06_AP1141,R06_AP1141: Level of agreement: Smoke/smoked a pipe much more when with other pe,r06_ap1141,r06_ap1141: level of agreement: smoke/smoked a pipe much more when with other pe
W6,R06_AP1144,R06_AP1144: Self-perception of harmfulness of smoking a pipe to own health,r06_ap1144,r06_ap1144: self-perception of harmfulness of smoking a pipe to own health
W6,R06R_A_AH1006,"R06R_A_AH1006: DERIVED - Age group when you first smoked tobacco in a hookah, ev",r06r_a_ah1006,"r06r_a_ah1006: derived - age group when you first smoked tobacco in a hookah, ev"
W6,R06_AH1005,R06_AH1005: Number of times smoked hookah in entire life,r06_ah1005,r06_ah1005: number of times smoked hookah in entire life
W6,R06_AH1100,R06_AH1100: Ever smoked hookah fairly regularly,r06_ah1100,r06_ah1100: ever smoked hookah fairly regularly
W6,R06R_A_AH1007,R06R_A_AH1007: DERIVED - Age group when you first started smoking hookah fairly,r06r_a_ah1007,r06r_a_ah1007: derived - age group when you first started smoking hookah fairly
W6,R06R_A_AH1020,R06R_A_AH1020: DERIVED - Age group when you first started smoking hookah every d,r06r_a_ah1020,r06r_a_ah1020: derived - age group when you first started smoking hookah every d
W6,R06_AH1008,"R06_AH1008: When first started smoking hookah, smoked shisha or hookah tobacco f",r06_ah1008,"r06_ah1008: when first started smoking hookah, smoked shisha or hookah tobacco f"
W6,R06_AH1011_01,R06_AH1011_01: Flavor of hookah tobacco when first started smoking: Menthol,r06_ah1011_01,r06_ah1011_01: flavor of hookah tobacco when first started smoking: menthol
W6,R06_AH1011_02,R06_AH1011_02: Flavor of hookah tobacco when first started smoking: Mint,r06_ah1011_02,r06_ah1011_02: flavor of hookah tobacco when first started smoking: mint
W6,R06_AH1011_03,R06_AH1011_03: Flavor of hookah tobacco when first started smoking: Clove or spi,r06_ah1011_03,r06_ah1011_03: flavor of hookah tobacco when first started smoking: clove or spi
W6,R06_AH1011_04,R06_AH1011_04: Flavor of hookah tobacco when first started smoking: Fruit,r06_ah1011_04,r06_ah1011_04: flavor of hookah tobacco when first started smoking: fruit
W6,R06_AH1011_05,R06_AH1011_05: Flavor of hookah tobacco when first started smoking: Chocolate,r06_ah1011_05,r06_ah1011_05: flavor of hookah tobacco when first started smoking: chocolate
W6,R06_AH1011_06,R06_AH1011_06: Flavor of hookah tobacco when first started smoking: An alcoholic,r06_ah1011_06,r06_ah1011_06: flavor of hookah tobacco when first started smoking: an alcoholic
W6,R06_AH1011_07,R06_AH1011_07: Flavor of hookah tobacco when first started smoking: Candy or oth,r06_ah1011_07,r06_ah1011_07: flavor of hookah tobacco when first started smoking: candy or oth
W6,R06_AH1011_08,R06_AH1011_08: Flavor of hookah tobacco when first started smoking: Some other f,r06_ah1011_08,r06_ah1011_08: flavor of hookah tobacco when first started smoking: some other f
W6,R06_AH9045,R06_AH9045: Location when first tried a hookah,r06_ah9045,r06_ah9045: location when first tried a hookah
W6,R06_AH9003,R06_AH9003: How often you usually smoke hookah,r06_ah9003,r06_ah9003: how often you usually smoke hookah
W6,R06_AH9011_01,R06_AH9011_01: Place where usually smoke/smoked hookah: In your home,r06_ah9011_01,r06_ah9011_01: place where usually smoke/smoked hookah: in your home
W6,R06_AH9011_02,R06_AH9011_02: Place where usually smoke/smoked hookah: In someone else's home,r06_ah9011_02,r06_ah9011_02: place where usually smoke/smoked hookah: in someone else's home
W6,R06_AH9011_03,R06_AH9011_03: Place where usually smoke/smoked hookah: In a hookah bar or café,r06_ah9011_03,r06_ah9011_03: place where usually smoke/smoked hookah: in a hookah bar or café
W6,R06_AH9011_04,R06_AH9011_04: Place where usually smoke/smoked hookah: In a dance club or loung,r06_ah9011_04,r06_ah9011_04: place where usually smoke/smoked hookah: in a dance club or loung
W6,R06_AH9011_05,R06_AH9011_05: Place where usually smoke/smoked hookah: Somewhere else,r06_ah9011_05,r06_ah9011_05: place where usually smoke/smoked hookah: somewhere else
W6,R06_AH9048,R06_AH9048: How often experience/experienced unpleasant sensations when smoke/sm,r06_ah9048,r06_ah9048: how often experience/experienced unpleasant sensations when smoke/sm
W6,R06_AH9049,"R06_AH9049: Ever fainted, passed out, or become unconscious while smoking a hook",r06_ah9049,"r06_ah9049: ever fainted, passed out, or become unconscious while smoking a hook"
W6,R06_AH9012,R06_AH9012: Usually share/shared the same hookah with others,r06_ah9012,r06_ah9012: usually share/shared the same hookah with others
W6,R06_AH9013,R06_AH9013: Number of people you usually shared hookah with,r06_ah9013,r06_ah9013: number of people you usually shared hookah with
W6,R06_AH9014,R06_AH9014: Average length of one hookah session,r06_ah9014,r06_ah9014: average length of one hookah session
W6,R06_AH9015,R06_AH9015: Average number of times hookah is refilled with tobacco when smoked/,r06_ah9015,r06_ah9015: average number of times hookah is refilled with tobacco when smoked/
W6,R06_AH9016,R06_AH9016: How often you personally set up the hookah,r06_ah9016,r06_ah9016: how often you personally set up the hookah
W6,R06_AH9043,R06_AH9043: When smoked hookah whether shisha usually contain tobacco,r06_ah9043,r06_ah9043: when smoked hookah whether shisha usually contain tobacco
W6,R06_AH9042,R06_AH9042: Ever used another liquid besides water in the bowl of the hookah,r06_ah9042,r06_ah9042: ever used another liquid besides water in the bowl of the hookah
W6,R06_AH9004,R06_AH9004: Average number of times you smoke a hookah in a month,r06_ah9004,r06_ah9004: average number of times you smoke a hookah in a month
W6,R06_AH9005,R06_AH9005: Average number of times you smoke a hookah in a week,r06_ah9005,r06_ah9005: average number of times you smoke a hookah in a week
W6,R06_AH9006,R06_AH9006: Average number of times you smoke a hookah in a day,r06_ah9006,r06_ah9006: average number of times you smoke a hookah in a day
W6,R06_AH1022,R06_AH1022: Number of days smoked hookah in the past 30 days,r06_ah1022,r06_ah1022: number of days smoked hookah in the past 30 days
W6,R06_AH9029_NN,R06_AH9029_NN: Time since last smoked hookah - Number,r06_ah9029_nn,r06_ah9029_nn: time since last smoked hookah - number
W6,R06_AH9029_UN,R06_AH9029_UN: Time since last smoked hookah - Unit,r06_ah9029_un,r06_ah9029_un: time since last smoked hookah - unit
W6,R06_AH1024,R06_AH1024: Time of the day to first puff from hookah after waking on days smoke,r06_ah1024,r06_ah1024: time of the day to first puff from hookah after waking on days smoke
W6,R06_AH1092,R06_AH1092: Take first puff from a hookah of the day within 30 minutes after wak,r06_ah1092,r06_ah1092: take first puff from a hookah of the day within 30 minutes after wak
W6,R06_AH0100,R06_AH0100: When last smoked hookah,r06_ah0100,r06_ah0100: when last smoked hookah
W6,R06_AH0102,R06_AH0102: Time period of day when you last smoked hookah,r06_ah0102,r06_ah0102: time period of day when you last smoked hookah
W6,R06_AH0103,R06_AH0103: Number of puffs taken from a hookah today/yesterday/day before yeste,r06_ah0103,r06_ah0103: number of puffs taken from a hookah today/yesterday/day before yeste
W6,R06_AH1130,"R06_AH1130: In past 30 days, any of the shisha or hookah tobacco smoked flavored",r06_ah1130,"r06_ah1130: in past 30 days, any of the shisha or hookah tobacco smoked flavored"
W6,R06_AH1131_01,"R06_AH1131_01: In past 30 days, hookah tobacco flavor smoked: Menthol",r06_ah1131_01,"r06_ah1131_01: in past 30 days, hookah tobacco flavor smoked: menthol"
